070220.00	11421.25824	3031.67274	8.486	108.90
070221.00	11421.26100	3031.67193	9.501	106.47
070222.00	11421.26392	3031.67152	9.828	101.51
070223.00	11421.26694	3031.67101	10.077	98.39
070224.00	11421.27004	3031.67145	10.347	88.80
070225.00	11421.27296	3031.67134	10.037	87.98
070226.00	11421.27570	3031.67194	9.301	82.24
070227.00	11421.27846	3031.67112	8.607	90.71
070228.00	11421.28126	3031.67095	8.602	91.93
070229.00	11421.28372	3031.67077	7.913	91.35
070230.00	11421.28632	3031.67041	8.039	92.99
070231.00	11421.28886	3031.67048	7.874	90.37
070232.00	11421.29115	3031.66995	7.314	93.51
070233.00	11421.29302	3031.66950	6.477	96.53
070234.00	11421.29534	3031.66879	7.314	101.07
070235.00	11421.29721	3031.66774	7.051	105.83
070236.00	11421.29900	3031.66755	6.283	102.70
070237.00	11421.30080	3031.66764	5.897	95.16
070238.00	11421.30271	3031.66724	6.062	96.89
070239.00	11421.30448	3031.66709	6.083	94.46
070240.00	11421.30615	3031.66697	6.288	93.41
070241.00	11421.30794	3031.66700	6.375	91.50
070242.00	11421.30960	3031.66721	5.799	86.94
070243.00	11421.31090	3031.66745	4.421	83.17
070244.00	11421.31201	3031.66783	4.200	74.68
070245.00	11421.31287	3031.66828	3.537	68.50
070246.00	11421.31373	3031.66862	3.471	66.49
070247.00	11421.31449	3031.66893	3.304	60.85
070248.00	11421.31509	3031.66933	2.964	52.21
070249.00	11421.31548	3031.66962	2.316	49.51
070250.00	11421.31554	3031.66969	1.131	39.39
070251.00	11421.31574	3031.66943	0.879	
070252.00	11421.31604	3031.66898	0.345	
070253.00	11421.31598	3031.66885	0.414	
070254.00	11421.31549	3031.66788	2.658	283.18
070255.00	11421.31514	3031.66774	0.837	
070256.00	11421.31511	3031.66775	0.093	
070257.00	11421.31535	3031.66803	1.057	302.88
070258.00	11421.31556	3031.66821	0.777	
070259.00	11421.31570	3031.66823	0.485	
070300.00	11421.31633	3031.66834	1.325	
070301.00	11421.31685	3031.66867	1.710	335.89
070302.00	11421.31727	3031.66862	1.075	
070303.00	11421.31722	3031.66885	0.919	
070304.00	11421.31739	3031.66885	0.844	
070305.00	11421.31706	3031.66921	1.416	333.13
070306.00	11421.31769	3031.66914	2.102	9.10
070307.00	11421.31818	3031.66943	2.375	28.20
070308.00	11421.31860	3031.66950	1.381	
070309.00	11421.31864	3031.66926	0.292	
070310.00	11421.31920	3031.66945	1.441	
070311.00	11421.32025	3031.66931	2.291	63.57
070312.00	11421.32080	3031.66902	1.789	76.54
070313.00	11421.32182	3031.66854	2.494	87.70
070314.00	11421.32283	3031.66813	2.947	82.63
070315.00	11421.32394	3031.66804	3.147	77.93
070316.00	11421.32483	3031.66809	2.980	73.61
070317.00	11421.32571	3031.66811	2.785	73.73
070318.00	11421.32681	3031.66821	3.073	73.03
070319.00	11421.32778	3031.66844	2.944	69.42
070320.00	11421.32880	3031.66857	3.148	67.29
070321.00	11421.32962	3031.66870	2.849	66.40
070322.00	11421.33061	3031.66880	2.891	68.29
070323.00	11421.33156	3031.66905	3.121	61.33
070324.00	11421.33233	3031.66949	2.909	53.91
070325.00	11421.33296	3031.67005	2.904	42.65
070326.00	11421.33351	3031.67061	2.558	41.33
070327.00	11421.33415	3031.67092	2.119	48.16
070328.00	11421.33502	3031.67124	2.725	53.79
070329.00	11421.33590	3031.67144	2.579	63.33
070330.00	11421.33683	3031.67158	2.600	70.08
070331.00	11421.33773	3031.67169	2.612	75.53
070332.00	11421.33856	3031.67188	2.488	71.35
070333.00	11421.33930	3031.67209	2.207	69.93
070334.00	11421.34005	3031.67237	2.464	65.52
070335.00	11421.34077	3031.67258	2.310	64.74
070336.00	11421.34144	3031.67274	2.040	67.72
070337.00	11421.34200	3031.67286	1.589	71.46
070338.00	11421.34263	3031.67295	2.013	76.17
070339.00	11421.34320	3031.67319	1.940	63.15
070340.00	11421.34359	3031.67367	2.025	47.16
070341.00	11421.34362	3031.67411	1.834	22.33
070342.00	11421.34343	3031.67453	1.721	355.32
070343.00	11421.34330	3031.67484	1.124	351.61
070344.00	11421.34337	3031.67485	0.096	
070345.00	11421.34345	3031.67487	0.332	
070346.00	11421.34352	3031.67471	0.554	
070347.00	11421.34353	3031.67467	0.225	
070348.00	11421.34339	3031.67480	0.667	333.20
070349.00	11421.34315	3031.67496	0.948	301.65
070350.00	11421.34278	3031.67515	1.638	297.98
070351.00	11421.34223	3031.67523	2.047	287.55
070352.00	11421.34162	3031.67491	2.383	253.07
070353.00	11421.34112	3031.67454	2.002	241.17
070354.00	11421.34091	3031.67416	1.659	225.02
070355.00	11421.34092	3031.67396	0.382	
070356.00	11421.34099	3031.67395	0.064	
070357.00	11421.34102	3031.67394	0.074	
